time,num
2016-05-06 01,12620
2016-05-06 02,8535
2016-05-06 03,5794
2016-05-06 04,4204
2016-05-06 05,4510
2016-05-06 06,11319
2016-05-06 07,19488
2016-05-06 08,22632
2016-05-06 09,20367
2016-05-06 10,19779
2016-05-06 11,18541
2016-05-06 12,18504
2016-05-06 13,17061
2016-05-06 14,18620
2016-05-06 15,17692
2016-05-06 16,15142
2016-05-06 17,20004
2016-05-06 18,25233
2016-05-06 19,27055
2016-05-06 20,23656
2016-05-06 21,22425
2016-05-06 22,23251
2016-05-06 23,22240
2016-05-07 00,20817
2016-05-07 01,17610
2016-05-07 02,14148
2016-05-07 03,10753
2016-05-07 04,6663
2016-05-07 05,3151
2016-05-07 06,4483
2016-05-07 07,7188
2016-05-07 08,10989
2016-05-07 09,16380
2016-05-07 10,19472
2016-05-07 11,20971
2016-05-07 12,22209
2016-05-07 13,22667
2016-05-07 14,21395
2016-05-07 15,21068
2016-05-07 16,18873
2016-05-07 17,21046
2016-05-07 18,22352
2016-05-07 19,24704
2016-05-07 20,21343
2016-05-07 21,21177
2016-05-07 22,23183
2016-05-07 23,23924
2016-05-08 00,22056
2016-05-08 01,18964
2016-05-08 02,15863
2016-05-08 03,11842
2016-05-08 04,7490
2016-05-08 05,3301
2016-05-08 06,3429
2016-05-08 07,6060
2016-05-08 08,8571
2016-05-08 09,12278
2016-05-08 10,17720
2016-05-08 11,19627
2016-05-08 12,19914
2016-05-08 13,19251
2016-05-08 14,19483
2016-05-08 15,17928
2016-05-08 16,17243
2016-05-08 17,18200
2016-05-08 18,19017
2016-05-08 19,18168
2016-05-08 20,17459
2016-05-08 21,15880
2016-05-08 22,13980
2016-05-08 23,10609
2016-05-09 00,6666
2016-05-09 01,4000
2016-05-09 02,2553
2016-05-09 03,1902
2016-05-09 04,2046
2016-05-09 05,3795
2016-05-09 06,9928
2016-05-09 07,16717
2016-05-09 08,18686
2016-05-09 09,17117
2016-05-09 10,15093
2016-05-09 11,15705
2016-05-09 12,15807
2016-05-09 13,15951
2016-05-09 14,17588
2016-05-09 15,17897
2016-05-09 16,15981
2016-05-09 17,19352
2016-05-09 18,22821
2016-05-09 19,20921
2016-05-09 20,19964
2016-05-09 21,20227
2016-05-09 22,17843
2016-05-09 23,12540
2016-05-10 00,7972
2016-05-10 01,4696
2016-05-10 02,2979
2016-05-10 03,1837
2016-05-10 04,1865
2016-05-10 05,3602
2016-05-10 06,10030
2016-05-10 07,18012
2016-05-10 08,20476
2016-05-10 09,18456
2016-05-10 10,16553
2016-05-10 11,16444
2016-05-10 12,17119
2016-05-10 13,17340
2016-05-10 14,19474
2016-05-10 15,18736
2016-05-10 16,16108
2016-05-10 17,19580
2016-05-10 18,24208
2016-05-10 19,22588
2016-05-10 20,22630
2016-05-10 21,22871
2016-05-10 22,20296
2016-05-10 23,15537
2016-05-11 00,9533
2016-05-11 01,5542
2016-05-11 02,3455
2016-05-11 03,2304
2016-05-11 04,2129
2016-05-11 05,3621
2016-05-11 06,9859
2016-05-11 07,18306
2016-05-11 08,20588
2016-05-11 09,19134
2016-05-11 10,17002
2016-05-11 11,16977
2016-05-11 12,17883
2016-05-11 13,17482
2016-05-11 14,18530
2016-05-11 15,17791
2016-05-11 16,14914
2016-05-11 17,18397
2016-05-11 18,22521
2016-05-11 19,23000
2016-05-11 20,23339
2016-05-11 21,23823
2016-05-11 22,22376
2016-05-11 23,17782
2016-05-12 00,11503
2016-05-12 01,7076
2016-05-12 02,4400
2016-05-12 03,2731
2016-05-12 04,2445
2016-05-12 05,3788
2016-05-12 06,10181
2016-05-12 07,18542
2016-05-12 08,20890
2016-05-12 09,18972
2016-05-12 10,17315
2016-05-12 11,17277
2016-05-12 12,17707
2016-05-12 13,17881
2016-05-12 14,18834
2016-05-12 15,17462
2016-05-12 16,13975
2016-05-12 17,17915
2016-05-12 18,23583
2016-05-12 19,25110
2016-05-12 20,25101
2016-05-12 21,24906
2016-05-12 22,23034
2016-05-12 23,20388
2016-05-13 00,15630
2016-05-13 01,10078
2016-05-13 02,6693
2016-05-13 03,4369
2016-05-13 04,3611
2016-05-13 05,4130
2016-05-13 06,9737
2016-05-13 07,17538
2016-05-13 08,20513
2016-05-13 09,18839
2016-05-13 10,17332
2016-05-13 11,17503
2016-05-13 12,17426
2016-05-13 13,16497
2016-05-13 14,18710
2016-05-13 15,16291
2016-05-13 16,13004
2016-05-13 17,16155
2016-05-13 18,20233
2016-05-13 19,22744
2016-05-13 20,22038
2016-05-13 21,21865
2016-05-13 22,23107
2016-05-13 23,23555
2016-05-14 00,21242
2016-05-14 01,18452
2016-05-14 02,15248
2016-05-14 03,11266
2016-05-14 04,7097
2016-05-14 05,3499
2016-05-14 06,4414
2016-05-14 07,6768
2016-05-14 08,11608
2016-05-14 09,16006
2016-05-14 10,18902
2016-05-14 11,20175
2016-05-14 12,21619
2016-05-14 13,21641
2016-05-14 14,20271
2016-05-14 15,19582
2016-05-14 16,17160
2016-05-14 17,19942
2016-05-14 18,25365
2016-05-14 19,23566
2016-05-14 20,21868
2016-05-14 21,21116
2016-05-14 22,24125
2016-05-14 23,25769
2016-05-15 00,24151
2016-05-15 01,20767
2016-05-15 02,17860
2016-05-15 03,13490
2016-05-15 04,8511
2016-05-15 05,3680
2016-05-15 06,3723
2016-05-15 07,5332
2016-05-15 08,8916
2016-05-15 09,13604
2016-05-15 10,17743
2016-05-15 11,21904
2016-05-15 12,22353
2016-05-15 13,22006
2016-05-15 14,22345
2016-05-15 15,19943
2016-05-15 16,18014
2016-05-15 17,18709
2016-05-15 18,19945
2016-05-15 19,20006
2016-05-15 20,18094
2016-05-15 21,17533
2016-05-15 22,16051
2016-05-15 23,12037
2016-05-16 00,7731
2016-05-16 01,4431
2016-05-16 02,2751
2016-05-16 03,1923
2016-05-16 04,2223
2016-05-16 05,3866
2016-05-16 06,10338
2016-05-16 07,17819
2016-05-16 08,20253
2016-05-16 09,19104
2016-05-16 10,17047
2016-05-16 11,16459
2016-05-16 12,17445
2016-05-16 13,16906
2016-05-16 14,18550
2016-05-16 15,18380
2016-05-16 16,16022
2016-05-16 17,19975
2016-05-16 18,23326
2016-05-16 19,23244
2016-05-16 20,22766
2016-05-16 21,22569
2016-05-16 22,20348
2016-05-16 23,15223
2016-05-17 00,10285
2016-05-17 01,5587
2016-05-17 02,3464
2016-05-17 03,2111
2016-05-17 04,2019
2016-05-17 05,3700
2016-05-17 06,10130
2016-05-17 07,18599
2016-05-17 08,21274
2016-05-17 09,19782
2016-05-17 10,17876
2016-05-17 11,18038
2016-05-17 12,18612
2016-05-17 13,18004
2016-05-17 14,19890
2016-05-17 15,18381
2016-05-17 16,14854
2016-05-17 17,19440
2016-05-17 18,23788
2016-05-17 19,24649
2016-05-17 20,23910
2016-05-17 21,23975
2016-05-17 22,22101
2016-05-17 23,17610
2016-05-18 00,11143
2016-05-18 01,6344
2016-05-18 02,4013
2016-05-18 03,2603
2016-05-18 04,2401
2016-05-18 05,3736
2016-05-18 06,10411
2016-05-18 07,19145
2016-05-18 08,21073
2016-05-18 09,19300
2016-05-18 10,17056
2016-05-18 11,16969
2016-05-18 12,17421
2016-05-18 13,16637
2016-05-18 14,16729
2016-05-18 15,14293
2016-05-18 16,11499
2016-05-18 17,16345
2016-05-18 18,21325
2016-05-18 19,23101
2016-05-18 20,23781
2016-05-18 21,24989
2016-05-18 22,23312
2016-05-18 23,18857
2016-05-19 00,12325
2016-05-19 01,7398
2016-05-19 02,4784
2016-05-19 03,3187
2016-05-19 04,2691
2016-05-19 05,4092
2016-05-19 06,10749
2016-05-19 07,18842
2016-05-19 08,20941
2016-05-19 09,19676
2016-05-19 10,17716
2016-05-19 11,17533
2016-05-19 12,18198
2016-05-19 13,18507
2016-05-19 14,19172
2016-05-19 15,16913
2016-05-19 16,13376
2016-05-19 17,17697
2016-05-19 18,22732
2016-05-19 19,24406
2016-05-19 20,25144
2016-05-19 21,25152
2016-05-19 22,23825
2016-05-19 23,20980
2016-05-20 00,15935
2016-05-20 01,10571
2016-05-20 02,7056
2016-05-20 03,4652
2016-05-20 04,3718
2016-05-20 05,4220
2016-05-20 06,9904
2016-05-20 07,17401
2016-05-20 08,20277
2016-05-20 09,19146
2016-05-20 10,17151
2016-05-20 11,17125
2016-05-20 12,17568
2016-05-20 13,16744
2016-05-20 14,18229
2016-05-20 15,16300
2016-05-20 16,13921
2016-05-20 17,18200
2016-05-20 18,23798
2016-05-20 19,26229
2016-05-20 20,24267
2016-05-20 21,24121
2016-05-20 22,24460
2016-05-20 23,23186
2016-05-21 00,21100
2016-05-21 01,18900
2016-05-21 02,16035
2016-05-21 03,11789
2016-05-21 04,7698
2016-05-21 05,4728
2016-05-21 06,5466
2016-05-21 07,6970
2016-05-21 08,10842
2016-05-21 09,15525
2016-05-21 10,17605
2016-05-21 11,19596
2016-05-21 12,21048
2016-05-21 13,20900
2016-05-21 14,20925
2016-05-21 15,18911
2016-05-21 16,17225
2016-05-21 17,19744
2016-05-21 18,25139
2016-05-21 19,26910
2016-05-21 20,20798
2016-05-21 21,21920
2016-05-21 22,23872
2016-05-21 23,23434
2016-05-22 00,21115
2016-05-22 01,19174
2016-05-22 02,16312
2016-05-22 03,12447
2016-05-22 04,8153
2016-05-22 05,3448
2016-05-22 06,3656
2016-05-22 07,5073
2016-05-22 08,7960
2016-05-22 09,11909
2016-05-22 10,16276
2016-05-22 11,18122
2016-05-22 12,19367
2016-05-22 13,19477
2016-05-22 14,19318
2016-05-22 15,18381
2016-05-22 16,17493
2016-05-22 17,18307
2016-05-22 18,18974
2016-05-22 19,17797
2016-05-22 20,16431
2016-05-22 21,15294
2016-05-22 22,14260
2016-05-22 23,11000
2016-05-23 00,6978
2016-05-23 01,3996
2016-05-23 02,2726
2016-05-23 03,1914
2016-05-23 04,2248
2016-05-23 05,3838
2016-05-23 06,9683
2016-05-23 07,16722
2016-05-23 08,18778
2016-05-23 09,17047
2016-05-23 10,14925
2016-05-23 11,14681
2016-05-23 12,15658
2016-05-23 13,15826
2016-05-23 14,17099
2016-05-23 15,17438
2016-05-23 16,15484
2016-05-23 17,20269
2016-05-23 18,22894
2016-05-23 19,21420
2016-05-23 20,19908
2016-05-23 21,20301
2016-05-23 22,17424
2016-05-23 23,12594
2016-05-24 00,7835
2016-05-24 01,4354
2016-05-24 02,2870
2016-05-24 03,1900
2016-05-24 04,1925
2016-05-24 05,3843
2016-05-24 06,11099
2016-05-24 07,19556
2016-05-24 08,21497
2016-05-24 09,19495
2016-05-24 10,16757
2016-05-24 11,16241
2016-05-24 12,16704
2016-05-24 13,16498
2016-05-24 14,18017
2016-05-24 15,17665
2016-05-24 16,15705
2016-05-24 17,19045
2016-05-24 18,22868
2016-05-24 19,22305
2016-05-24 20,21340
2016-05-24 21,22566
2016-05-24 22,20320
2016-05-24 23,15516
2016-05-25 00,9599
2016-05-25 01,5717
2016-05-25 02,3480
2016-05-25 03,2332
2016-05-25 04,2374
2016-05-25 05,3723
2016-05-25 06,9931
2016-05-25 07,18172
2016-05-25 08,20496
2016-05-25 09,18883
2016-05-25 10,16870
2016-05-25 11,17267
2016-05-25 12,17688
2016-05-25 13,17534
2016-05-25 14,18976
2016-05-25 15,17342
2016-05-25 16,14519
2016-05-25 17,18159
2016-05-25 18,22725
2016-05-25 19,23947
2016-05-25 20,23891
2016-05-25 21,24292
2016-05-25 22,22569
2016-05-25 23,18694
2016-05-26 00,12586
2016-05-26 01,7508
2016-05-26 02,4572
2016-05-26 03,3013
2016-05-26 04,2743
2016-05-26 05,3868
2016-05-26 06,9933
2016-05-26 07,17637
2016-05-26 08,19740
2016-05-26 09,18409
2016-05-26 10,16978
2016-05-26 11,16914
2016-05-26 12,17679
2016-05-26 13,18094
2016-05-26 14,18746
2016-05-26 15,16819
2016-05-26 16,13788
2016-05-26 17,18209
2016-05-26 18,22589
2016-05-26 19,23334
2016-05-26 20,22456
2016-05-26 21,22851
2016-05-26 22,21674
2016-05-26 23,19554
2016-05-27 00,14684
2016-05-27 01,9784
2016-05-27 02,6623
2016-05-27 03,4477
2016-05-27 04,3678
2016-05-27 05,3805
2016-05-27 06,8919
2016-05-27 07,15395
2016-05-27 08,18236
2016-05-27 09,17372
2016-05-27 10,15387
2016-05-27 11,16136
2016-05-27 12,17255
2016-05-27 13,16922
2016-05-27 14,18203
2016-05-27 15,16664
2016-05-27 16,14665
2016-05-27 17,17742
2016-05-27 18,20069
2016-05-27 19,20166
2016-05-27 20,16946
2016-05-27 21,17256
2016-05-27 22,18343
2016-05-27 23,18247
2016-05-28 00,15944
2016-05-28 01,13443
2016-05-28 02,11049
2016-05-28 03,8535
2016-05-28 04,5918
2016-05-28 05,3004
2016-05-28 06,3872
2016-05-28 07,5541
2016-05-28 08,8132
2016-05-28 09,11308
2016-05-28 10,13308
2016-05-28 11,14970
2016-05-28 12,16462
2016-05-28 13,17689
2016-05-28 14,16513
2016-05-28 15,15687
2016-05-28 16,15445
2016-05-28 17,17326
2016-05-28 18,18626
2016-05-28 19,17858
2016-05-28 20,15305
2016-05-28 21,15649
2016-05-28 22,16922
2016-05-28 23,16716
2016-05-29 00,15601
2016-05-29 01,12330
2016-05-29 02,10610
2016-05-29 03,8357
2016-05-29 04,5907
2016-05-29 05,2626
2016-05-29 06,2844
2016-05-29 07,3965
2016-05-29 08,5865
2016-05-29 09,8853
2016-05-29 10,11996
2016-05-29 11,13660
2016-05-29 12,15040
2016-05-29 13,15775
2016-05-29 14,15894
2016-05-29 15,14705
2016-05-29 16,14647
2016-05-29 17,16069
2016-05-29 18,16446
2016-05-29 19,15269
2016-05-29 20,14214
2016-05-29 21,14015
2016-05-29 22,14774
2016-05-29 23,14771
2016-05-30 00,12367
2016-05-30 01,9633
2016-05-30 02,6431
2016-05-30 03,4461
2016-05-30 04,2961
2016-05-30 05,1972
2016-05-30 06,2971
2016-05-30 07,3728
2016-05-30 08,4650
2016-05-30 09,6796
2016-05-30 10,9058
2016-05-30 11,11143
2016-05-30 12,13121
2016-05-30 13,13931
2016-05-30 14,14873
2016-05-30 15,14765
2016-05-30 16,14801
2016-05-30 17,15671
2016-05-30 18,16377
2016-05-30 19,15278
2016-05-30 20,13860
2016-05-30 21,13549
2016-05-30 22,11737
2016-05-30 23,10452
2016-05-31 00,6157
2016-05-31 01,3470
2016-05-31 02,2288
2016-05-31 03,1498
2016-05-31 04,1892
2016-05-31 05,3478
2016-05-31 06,9530
2016-05-31 07,16739
2016-05-31 08,19458
2016-05-31 09,17720
2016-05-31 10,15874
2016-05-31 11,15472
2016-05-31 12,16406
2016-05-31 13,16394
2016-05-31 14,17760
2016-05-31 15,17470
2016-05-31 16,14888
2016-05-31 17,18229
2016-05-31 18,21959
2016-05-31 19,20418
2016-05-31 20,18927
2016-05-31 21,18830
2016-05-31 22,16807
2016-05-31 23,11837
